series_id,obs_date,value
curve-dex|__total__,2024-12-04,1834652387.0
curve-dex|__total__,2024-12-05,2008876724.0
curve-dex|__total__,2024-12-06,2004506397.0
curve-dex|__total__,2024-12-07,2069239256.0
curve-dex|__total__,2024-12-08,2102977216.0
curve-dex|__total__,2024-12-09,2115102962.0
curve-dex|__total__,2024-12-10,2063319694.0
curve-dex|__total__,2024-12-11,2070434191.0
curve-dex|__total__,2024-12-12,2148071002.0
curve-dex|__total__,2024-12-13,2177664234.0
curve-dex|__total__,2024-12-14,2191804120.0
curve-dex|__total__,2024-12-15,2188044483.0
curve-dex|__total__,2024-12-16,2229094702.0
curve-dex|__total__,2024-12-17,2224525179.0
curve-dex|__total__,2024-12-18,2222811201.0
curve-dex|__total__,2024-12-19,2205711932.0
curve-dex|__total__,2024-12-20,2152728352.0
curve-dex|__total__,2024-12-21,2194388406.0
curve-dex|__total__,2024-12-22,2169792172.0
curve-dex|__total__,2024-12-23,2162431953.0
curve-dex|__total__,2024-12-24,2246346590.0
curve-dex|__total__,2024-12-25,2291326807.0
curve-dex|__total__,2024-12-26,2311750936.0
curve-dex|__total__,2024-12-27,2293979012.0
curve-dex|__total__,2024-12-28,2341944531.0
curve-dex|__total__,2024-12-29,2371789288.0
curve-dex|__total__,2024-12-30,2343687144.0
curve-dex|__total__,2024-12-31,2282878222.0
curve-dex|__total__,2025-01-01,2234125384.0
curve-dex|__total__,2025-01-02,2276942436.0
curve-dex|__total__,2025-01-03,2241781118.0
curve-dex|__total__,2025-01-04,2373914824.0
curve-dex|__total__,2025-01-05,2407024706.0
curve-dex|__total__,2025-01-06,2397355248.0
curve-dex|__total__,2025-01-07,2438544089.0
curve-dex|__total__,2025-01-08,2349701918.0
curve-dex|__total__,2025-01-09,2313849012.0
curve-dex|__total__,2025-01-10,2254550750.0
curve-dex|__total__,2025-01-11,2186535609.0
curve-dex|__total__,2025-01-12,2188689703.0
curve-dex|__total__,2025-01-13,2216623976.0
curve-dex|__total__,2025-01-14,2177328847.0
curve-dex|__total__,2025-01-15,2207819064.0
curve-dex|__total__,2025-01-16,2263358816.0
curve-dex|__total__,2025-01-17,2237190854.0
curve-dex|__total__,2025-01-18,2228369316.0
curve-dex|__total__,2025-01-19,2218247695.0
curve-dex|__total__,2025-01-20,2168558759.0
curve-dex|__total__,2025-01-21,2134209068.0
curve-dex|__total__,2025-01-22,2152410694.0
curve-dex|__total__,2025-01-23,2116923138.0
curve-dex|__total__,2025-01-24,2140684425.0
curve-dex|__total__,2025-01-25,2137395886.0
curve-dex|__total__,2025-01-26,2140665365.0
curve-dex|__total__,2025-01-27,2122309936.0
curve-dex|__total__,2025-01-28,2100371478.0
curve-dex|__total__,2025-01-29,2079427417.0
curve-dex|__total__,2025-01-30,2108475732.0
curve-dex|__total__,2025-01-31,2136695954.0
curve-dex|__total__,2025-02-01,2135429907.0
curve-dex|__total__,2025-02-02,2091954748.0
curve-dex|__total__,2025-02-03,2015015854.0
curve-dex|__total__,2025-02-04,2004373534.0
curve-dex|__total__,2025-02-05,1967186386.0
curve-dex|__total__,2025-02-06,1968586056.0
curve-dex|__total__,2025-02-07,1935419553.0
curve-dex|__total__,2025-02-08,1912619695.0
curve-dex|__total__,2025-02-09,1905681608.0
curve-dex|__total__,2025-02-10,1905052602.0
curve-dex|__total__,2025-02-11,1912209789.0
curve-dex|__total__,2025-02-12,1899798976.0
curve-dex|__total__,2025-02-13,1919544588.0
curve-dex|__total__,2025-02-14,1882654466.0
curve-dex|__total__,2025-02-15,1919726102.0
curve-dex|__total__,2025-02-16,1911611160.0
curve-dex|__total__,2025-02-17,1900134008.0
curve-dex|__total__,2025-02-18,1908819340.0
curve-dex|__total__,2025-02-19,1886847859.0
curve-dex|__total__,2025-02-20,1874236581.0
curve-dex|__total__,2025-02-21,1888310483.0
curve-dex|__total__,2025-02-22,1864783369.0
curve-dex|__total__,2025-02-23,1886305931.0
curve-dex|__total__,2025-02-24,1895384213.0
curve-dex|__total__,2025-02-25,1771601989.0
curve-dex|__total__,2025-02-26,1760563252.0
curve-dex|__total__,2025-02-27,1740105025.0
curve-dex|__total__,2025-02-28,1727604615.0
curve-dex|__total__,2025-03-01,1711326985.0
curve-dex|__total__,2025-03-02,1702101415.0
curve-dex|__total__,2025-03-03,1762375932.0
curve-dex|__total__,2025-03-04,1659993859.0
curve-dex|__total__,2025-03-05,1673018129.0
curve-dex|__total__,2025-03-06,1677837942.0
curve-dex|__total__,2025-03-07,1662476889.0
curve-dex|__total__,2025-03-08,1667785054.0
curve-dex|__total__,2025-03-09,1686669218.0
curve-dex|__total__,2025-03-10,1647292176.0
curve-dex|__total__,2025-03-11,1577743332.0
curve-dex|__total__,2025-03-12,1598740423.0
curve-dex|__total__,2025-03-13,1602677313.0
curve-dex|__total__,2025-03-14,1595022573.0
curve-dex|__total__,2025-03-15,1607503123.0
curve-dex|__total__,2025-03-16,1611559704.0
curve-dex|__total__,2025-03-17,1607389548.0
curve-dex|__total__,2025-03-18,1626180019.0
curve-dex|__total__,2025-03-19,1630543958.0
curve-dex|__total__,2025-03-20,1671965949.0
curve-dex|__total__,2025-03-21,1670743784.0
curve-dex|__total__,2025-03-22,1666333008.0
curve-dex|__total__,2025-03-23,1677185260.0
curve-dex|__total__,2025-03-24,1684763291.0
curve-dex|__total__,2025-03-25,1701156827.0
curve-dex|__total__,2025-03-26,1679463697.0
curve-dex|__total__,2025-03-27,1672258115.0
curve-dex|__total__,2025-03-28,1634607291.0
curve-dex|__total__,2025-03-29,1606509296.0
curve-dex|__total__,2025-03-30,1605601075.0
curve-dex|__total__,2025-03-31,1596072955.0
curve-dex|__total__,2025-04-01,1608782419.0
curve-dex|__total__,2025-04-02,1637552050.0
curve-dex|__total__,2025-04-03,1607977403.0
curve-dex|__total__,2025-04-04,1610471721.0
curve-dex|__total__,2025-04-05,1641509969.0
curve-dex|__total__,2025-04-06,1643769036.0
curve-dex|__total__,2025-04-07,1563157142.0
curve-dex|__total__,2025-04-08,1545538257.0
curve-dex|__total__,2025-04-09,1531087328.0
curve-dex|__total__,2025-04-10,1568351555.0
curve-dex|__total__,2025-04-11,1539991438.0
curve-dex|__total__,2025-04-12,1546602949.0
curve-dex|__total__,2025-04-13,1574078317.0
curve-dex|__total__,2025-04-14,1563409980.0
curve-dex|__total__,2025-04-15,1564845528.0
curve-dex|__total__,2025-04-16,1563242799.0
curve-dex|__total__,2025-04-17,1566164060.0
curve-dex|__total__,2025-04-18,1559984672.0
curve-dex|__total__,2025-04-19,1573375618.0
curve-dex|__total__,2025-04-20,1582541870.0
curve-dex|__total__,2025-04-21,1580096211.0
curve-dex|__total__,2025-04-22,1582999687.0
curve-dex|__total__,2025-04-23,1627787556.0
curve-dex|__total__,2025-04-24,1647768432.0
curve-dex|__total__,2025-04-25,1665213380.0
curve-dex|__total__,2025-04-26,1676670680.0
curve-dex|__total__,2025-04-27,1692181841.0
curve-dex|__total__,2025-04-28,1685763758.0
curve-dex|__total__,2025-04-29,1690689312.0
curve-dex|__total__,2025-04-30,1693322315.0
curve-dex|__total__,2025-05-01,1698673445.0
curve-dex|__total__,2025-05-02,1708749140.0
curve-dex|__total__,2025-05-03,1716012510.0
curve-dex|__total__,2025-05-04,1715546982.0
curve-dex|__total__,2025-05-05,1713714903.0
curve-dex|__total__,2025-05-06,1736609949.0
curve-dex|__total__,2025-05-07,1752458962.0
curve-dex|__total__,2025-05-08,1768537665.0
curve-dex|__total__,2025-05-09,1854341993.0
curve-dex|__total__,2025-05-10,1885435609.0
curve-dex|__total__,2025-05-11,1957208185.0
curve-dex|__total__,2025-05-12,1948434987.0
curve-dex|__total__,2025-05-13,1949505503.0
curve-dex|__total__,2025-05-14,1989520162.0
curve-dex|__total__,2025-05-15,1953512983.0
curve-dex|__total__,2025-05-16,1949078797.0
curve-dex|__total__,2025-05-17,1952365077.0
curve-dex|__total__,2025-05-18,1942960105.0
curve-dex|__total__,2025-05-19,1937648291.0
curve-dex|__total__,2025-05-20,1958534601.0
curve-dex|__total__,2025-05-21,1972789580.0
curve-dex|__total__,2025-05-22,1973358916.0
curve-dex|__total__,2025-05-23,1966236630.0
curve-dex|__total__,2025-05-24,1922290183.0
curve-dex|__total__,2025-05-25,1916882460.0
curve-dex|__total__,2025-05-26,1917086728.0
curve-dex|__total__,2025-05-27,1912612175.0
curve-dex|__total__,2025-05-28,1951966875.0
curve-dex|__total__,2025-05-29,1960603682.0
curve-dex|__total__,2025-05-30,1958094075.0
curve-dex|__total__,2025-05-31,1926466366.0
curve-dex|__total__,2025-06-01,1925032174.0
curve-dex|__total__,2025-06-02,1932805229.0
curve-dex|__total__,2025-06-03,1944475870.0
curve-dex|__total__,2025-06-04,1942537548.0
curve-dex|__total__,2025-06-05,1942811352.0
curve-dex|__total__,2025-06-06,1895919288.0
curve-dex|__total__,2025-06-08,1915669452.0
curve-dex|__total__,2025-06-09,1914820992.0
curve-dex|__total__,2025-06-10,1945934387.0
curve-dex|__total__,2025-06-11,1982751297.0
curve-dex|__total__,2025-06-12,1966126977.0
curve-dex|__total__,2025-06-13,1946194694.0
curve-dex|__total__,2025-06-14,1930989588.0
curve-dex|__total__,2025-06-15,1915889281.0
curve-dex|__total__,2025-06-16,1917646723.0
curve-dex|__total__,2025-06-17,1905210465.0
curve-dex|__total__,2025-06-18,1893190836.0
curve-dex|__total__,2025-06-19,1908955801.0
curve-dex|__total__,2025-06-20,1910060387.0
curve-dex|__total__,2025-06-21,1882229180.0
curve-dex|__total__,2025-06-22,1844117080.0
curve-dex|__total__,2025-06-23,1831940567.0
curve-dex|__total__,2025-06-24,1878136402.0
curve-dex|__total__,2025-06-25,1880343120.0
curve-dex|__total__,2025-06-26,1877905872.0
curve-dex|__total__,2025-06-27,1829935420.0
curve-dex|__total__,2025-06-28,1826246687.0
curve-dex|__total__,2025-06-29,1828125012.0
curve-dex|__total__,2025-06-30,1848084120.0
curve-dex|__total__,2025-07-01,1833570069.0
curve-dex|__total__,2025-07-02,1800544517.0
curve-dex|__total__,2025-07-03,1845114679.0
curve-dex|__total__,2025-07-04,1857753289.0
curve-dex|__total__,2025-07-05,1840280115.0
curve-dex|__total__,2025-07-06,1843395141.0
curve-dex|__total__,2025-07-07,1858524319.0
curve-dex|__total__,2025-07-08,1841804311.0
curve-dex|__total__,2025-07-09,1857847867.0
curve-dex|__total__,2025-07-10,1912487045.0
curve-dex|__total__,2025-07-11,1970822252.0
curve-dex|__total__,2025-07-12,1993422139.0
curve-dex|__total__,2025-07-13,1993890341.0
curve-dex|__total__,2025-07-14,2006658613.0
curve-dex|__total__,2025-07-15,2022202222.0
curve-dex|__total__,2025-07-16,2053546152.0
curve-dex|__total__,2025-07-17,2113752683.0
curve-dex|__total__,2025-07-18,2166990947.0
curve-dex|__total__,2025-07-19,2178605771.0
curve-dex|__total__,2025-07-20,2192552824.0
curve-dex|__total__,2025-07-21,2234173642.0
curve-dex|__total__,2025-07-22,2233508142.0
curve-dex|__total__,2025-07-23,2221455826.0
curve-dex|__total__,2025-07-24,2178421296.0
curve-dex|__total__,2025-07-25,2161290685.0
curve-dex|__total__,2025-07-26,2187402998.0
curve-dex|__total__,2025-07-27,2211615767.0
curve-dex|__total__,2025-07-28,2240478221.0
curve-dex|__total__,2025-07-29,2184157605.0
curve-dex|__total__,2025-07-30,2170713554.0
curve-dex|__total__,2025-07-31,2177219226.0
curve-dex|__total__,2025-08-01,2153317247.0
curve-dex|__total__,2025-08-02,2120181455.0
curve-dex|__total__,2025-08-03,2096510598.0
curve-dex|__total__,2025-08-04,2136192133.0
curve-dex|__total__,2025-08-05,2172775704.0
curve-dex|__total__,2025-08-06,2163707876.0
curve-dex|__total__,2025-08-07,2164774626.0
curve-dex|__total__,2025-08-08,2259407594.0
curve-dex|__total__,2025-08-09,2294346282.0
curve-dex|__total__,2025-08-10,2352802271.0
curve-dex|__total__,2025-08-11,2352386803.0
curve-dex|__total__,2025-08-12,2344633137.0
curve-dex|__total__,2025-08-13,2422088956.0
curve-dex|__total__,2025-08-14,2455146409.0
curve-dex|__total__,2025-08-15,2414481664.0
curve-dex|__total__,2025-08-16,2376783993.0
curve-dex|__total__,2025-08-17,2376468020.0
curve-dex|__total__,2025-08-18,2371597907.0
curve-dex|__total__,2025-08-19,2321994324.0
curve-dex|__total__,2025-08-20,2270937995.0
curve-dex|__total__,2025-08-21,2098868848.0
curve-dex|__total__,2025-08-22,2072327039.0
curve-dex|__total__,2025-08-23,2156909696.0
curve-dex|__total__,2025-08-24,2163184579.0
curve-dex|__total__,2025-08-25,2154315852.0
curve-dex|__total__,2025-08-26,2075306168.0
curve-dex|__total__,2025-08-27,2095867718.0
curve-dex|__total__,2025-08-28,2081793418.0
curve-dex|__total__,2025-08-29,2072775833.0
curve-dex|__total__,2025-08-30,2038912026.0
curve-dex|__total__,2025-08-31,2038713247.0
curve-dex|__total__,2025-09-01,2037075054.0
curve-dex|__total__,2025-09-02,2023148448.0
curve-dex|__total__,2025-09-03,2035390437.0
curve-dex|__total__,2025-09-04,2047092958.0
curve-dex|__total__,2025-09-05,2016194333.0
curve-dex|__total__,2025-09-06,2020265194.0
curve-dex|__total__,2025-09-07,1996168809.0
curve-dex|__total__,2025-09-08,1998804819.0
curve-dex|__total__,2025-09-09,1999512724.0
curve-dex|__total__,2025-09-10,1985920719.0
curve-dex|__total__,2025-09-11,2008873203.0
curve-dex|__total__,2025-09-12,2031994560.0
curve-dex|__total__,2025-09-13,2072499515.0
curve-dex|__total__,2025-09-14,2075986090.0
curve-dex|__total__,2025-09-15,2053561884.0
curve-dex|__total__,2025-09-16,2031988368.0
curve-dex|__total__,2025-09-17,2035261840.0
curve-dex|__total__,2025-09-18,2044087878.0
curve-dex|__total__,2025-09-19,2051748625.0
curve-dex|__total__,2025-09-20,2028872806.0
curve-dex|__total__,2025-09-21,2024960131.0
curve-dex|__total__,2025-09-22,1999781265.0
curve-dex|__total__,2025-09-23,1965946648.0
curve-dex|__total__,2025-09-24,1964628664.0
curve-dex|__total__,2025-09-25,1961026462.0
curve-dex|__total__,2025-09-26,1913479782.0
curve-dex|__total__,2025-09-27,1930411908.0
curve-dex|__total__,2025-09-28,1928866810.0
curve-dex|__total__,2025-09-29,1961942104.0
curve-dex|__total__,2025-09-30,2021318936.0
curve-dex|__total__,2025-10-01,2032472733.0
curve-dex|__total__,2025-10-02,2094596383.0
curve-dex|__total__,2025-10-03,2190573771.0
curve-dex|__total__,2025-10-04,2230371612.0
curve-dex|__total__,2025-10-05,2214581519.0
curve-dex|__total__,2025-10-06,2221852669.0
curve-dex|__total__,2025-10-07,2266385566.0
curve-dex|__total__,2025-10-08,2237779650.0
curve-dex|__total__,2025-10-09,2243940310.0
curve-dex|__total__,2025-10-10,2230903403.0
curve-dex|__total__,2025-10-11,2072894853.0
curve-dex|__total__,2025-10-12,2027566902.0
curve-dex|__total__,2025-10-13,2107699550.0
curve-dex|__total__,2025-10-14,2124052963.0
curve-dex|__total__,2025-10-15,2321222403.0
curve-dex|__total__,2025-10-16,2300547830.0
curve-dex|__total__,2025-10-17,2266812437.0
curve-dex|__total__,2025-10-18,2292741026.0
curve-dex|__total__,2025-10-19,2307537737.0
curve-dex|__total__,2025-10-20,2329116263.0
curve-dex|__total__,2025-10-21,2336162920.0
curve-dex|__total__,2025-10-22,2304815237.0
curve-dex|__total__,2025-10-23,2284570852.0
curve-dex|__total__,2025-10-24,2288632976.0
curve-dex|__total__,2025-10-25,2293232354.0
curve-dex|__total__,2025-10-26,2288867525.0
curve-dex|__total__,2025-10-27,2327661358.0
curve-dex|__total__,2025-10-28,2313196550.0
curve-dex|__total__,2025-10-29,2279585310.0
curve-dex|__total__,2025-10-30,2279980093.0
curve-dex|__total__,2025-10-31,2256482156.0
curve-dex|__total__,2025-11-01,2266036685.0
curve-dex|__total__,2025-11-02,2299228041.0
curve-dex|__total__,2025-11-03,2296926578.0
curve-dex|__total__,2025-11-04,2208125412.0
curve-dex|__total__,2025-11-05,2117851262.0
curve-dex|__total__,2025-11-06,2118855119.0
curve-dex|__total__,2025-11-07,2075631972.0
curve-dex|__total__,2025-11-08,2093691322.0
curve-dex|__total__,2025-11-09,2087914447.0
curve-dex|__total__,2025-11-10,2141776042.0
curve-dex|__total__,2025-11-11,2138621081.0
curve-dex|__total__,2025-11-12,2097486758.0
curve-dex|__total__,2025-11-13,2081999119.0
curve-dex|__total__,2025-11-14,2058517625.0
curve-dex|__total__,2025-11-15,2029369677.0
curve-dex|__total__,2025-11-16,2028344202.0
curve-dex|__total__,2025-11-17,2010972056.0
curve-dex|__total__,2025-11-18,1989478819.0
curve-dex|__total__,2025-11-19,2002324942.0
curve-dex|__total__,2025-11-20,1978142792.0
curve-dex|__total__,2025-11-21,1945641324.0
curve-dex|__total__,2025-11-22,1913960564.0
curve-dex|__total__,2025-11-23,1918008217.0
curve-dex|__total__,2025-11-24,1926503069.0
curve-dex|__total__,2025-11-25,1956513229.0
curve-dex|__total__,2025-11-26,1965803315.0
curve-dex|__total__,2025-11-27,1986146802.0
curve-dex|__total__,2025-11-28,1992523670.0
curve-dex|__total__,2025-11-29,1993344689.0
curve-dex|__total__,2025-11-30,2011288362.0
curve-dex|__total__,2025-12-01,2014793294.0
curve-dex|__total__,2025-12-02,2008929871.0
curve-dex|__total__,2025-12-03,2070025002.0
curve-dex|__total__,2025-12-04,2139036340.0
curve-dex|__total__,2025-12-05,2124435303.0
curve-dex|__total__,2025-12-06,2105507871.0
curve-dex|__total__,2025-12-07,2109894277.0
curve-dex|__total__,2025-12-08,2114734086.0
curve-dex|__total__,2025-12-09,2125441194.0
curve-dex|__total__,2025-12-10,2146802337.0
curve-dex|__total__,2025-12-11,2138065433.0
curve-dex|__total__,2025-12-12,2138588517.0
curve-dex|__total__,2025-12-13,2227401027.0
curve-dex|__total__,2025-12-14,2230812902.0
curve-dex|__total__,2025-12-15,2215151009.0
curve-dex|__total__,2025-12-16,2191991739.0
curve-dex|__total__,2025-12-17,2193277033.0
curve-dex|__total__,2025-12-18,2170915030.0
curve-dex|__total__,2025-12-19,2153640793.0
curve-dex|__total__,2025-12-20,2181372627.0
curve-dex|__total__,2025-12-21,2177157568.0
curve-dex|__total__,2025-12-22,2179221887.0
curve-dex|__total__,2025-12-23,2173859575.0
curve-dex|__total__,2025-12-24,2145234668.0
curve-dex|__total__,2025-12-25,2138769171.0
curve-dex|__total__,2025-12-26,2130808528.0
curve-dex|__total__,2025-12-27,2134810432.0
curve-dex|__total__,2025-12-28,2137756437.0
curve-dex|__total__,2025-12-29,2140329300.0
curve-dex|__total__,2025-12-30,2102588644.0
curve-dex|__total__,2025-12-31,2107699355.0
curve-dex|__total__,2026-01-01,2057642588.0
curve-dex|__total__,2026-01-02,2061894652.0
curve-dex|__total__,2026-01-03,2094769051.0
curve-dex|__total__,2026-01-04,2106681946.0
curve-dex|__total__,2026-01-05,2113603972.0
curve-dex|__total__,2026-01-06,2145583791.0
curve-dex|__total__,2026-01-07,2147482075.0
curve-dex|__total__,2026-01-08,2162038050.0
curve-dex|__total__,2026-01-09,2167953217.0
curve-dex|__total__,2026-01-10,2152660796.0
curve-dex|__total__,2026-01-11,2147253473.0
curve-dex|__total__,2026-01-12,2153284349.0
curve-dex|__total__,2026-01-13,2160591535.0
curve-dex|__total__,2026-01-14,2205737646.0
curve-dex|__total__,2026-01-15,2207050079.0
curve-dex|__total__,2026-01-16,2212824094.0
curve-dex|__total__,2026-01-17,2199842984.0
curve-dex|__total__,2026-01-18,2194733923.0
curve-dex|__total__,2026-01-19,2177220024.0
curve-dex|__total__,2026-01-20,2158145966.0
curve-dex|__total__,2026-01-21,2060010455.0
curve-dex|__total__,2026-01-22,2066481283.0
curve-dex|__total__,2026-01-23,2061657688.0
curve-dex|__total__,2026-01-24,2067578545.0
curve-dex|__total__,2026-01-25,2054912474.0
curve-dex|__total__,2026-01-26,2026451753.0
curve-dex|__total__,2026-01-27,2047935827.0
curve-dex|__total__,2026-01-28,2071719824.0
curve-dex|__total__,2026-01-29,2070609227.0
curve-dex|__total__,2026-01-30,2004824636.0
curve-dex|__total__,2026-01-31,1990454918.0
curve-dex|__total__,2026-02-01,1939783257.0
curve-dex|__total__,2026-02-02,1891663518.0
curve-dex|__total__,2026-02-03,1904471278.0
curve-dex|__total__,2026-02-04,1878132066.0
curve-dex|__total__,2026-02-05,1881561246.0
curve-dex|__total__,2026-02-06,1747559138.0
curve-dex|__total__,2026-02-07,1838195095.0
curve-dex|__total__,2026-02-08,1843568231.0
curve-dex|__total__,2026-02-09,1853449090.0
curve-dex|__total__,2026-02-10,1856432577.0
curve-dex|__total__,2026-02-11,1852855978.0
curve-dex|__total__,2026-02-12,1852384051.0
curve-dex|__total__,2026-02-13,1851648437.0
curve-dex|__total__,2026-02-14,1901132662.0
curve-dex|__total__,2026-02-15,1917326173.0
curve-dex|__total__,2026-02-16,1894059596.0
curve-dex|__total__,2026-02-17,1897553469.0
curve-dex|__total__,2026-02-18,1887991736.0
curve-dex|__total__,2026-02-19,1878695056.0
curve-dex|__total__,2026-02-20,1887624870.0
curve-dex|__total__,2026-02-21,1901818508.0
curve-dex|__total__,2026-02-22,1904086066.0
curve-dex|__total__,2026-02-23,1899896916.0
curve-dex|__total__,2026-02-24,1873618797.0
curve-dex|__total__,2026-02-25,1855859564.0
curve-dex|__total__,2026-02-26,1926236507.0
curve-dex|__total__,2026-02-27,1906447770.0
curve-dex|__total__,2026-02-28,1889305872.0
curve-dex|__total__,2026-03-01,1896919672.0
curve-dex|__total__,2026-03-02,1881870659.0
curve-dex|__total__,2026-03-03,1873535103.0
curve-dex|__total__,2026-03-04,1850506566.0
curve-dex|__total__,2026-03-05,1868548914.0
curve-dex|__total__,2026-03-06,1847548606.0
curve-dex|__total__,2026-03-07,1815680228.0
curve-dex|__total__,2026-03-08,1811690501.0
curve-dex|__total__,2026-03-09,1797127008.0
curve-dex|__total__,2026-03-10,1820955293.0
curve-dex|__total__,2026-03-11,1825509514.0
curve-dex|__total__,2026-03-12,1832919548.0
curve-dex|__total__,2026-03-13,1848650698.0
curve-dex|__total__,2026-03-14,1850435526.0
curve-dex|__total__,2026-03-15,1843721214.0
curve-dex|__total__,2026-03-16,1860401245.0
curve-dex|__total__,2026-03-17,1896220808.0
curve-dex|__total__,2026-03-18,1884875950.0
curve-dex|__total__,2026-03-19,1861738678.0
curve-dex|__total__,2026-03-20,1846535159.0
curve-dex|__total__,2026-03-21,1852130521.0
curve-dex|__total__,2026-03-22,1834756782.0
curve-dex|__total__,2026-03-23,1809218234.0
curve-dex|__total__,2026-03-24,1841069115.0
curve-dex|__total__,2026-03-25,1841968027.0
curve-dex|__total__,2026-03-26,1839181595.0
curve-dex|__total__,2026-03-27,1799922541.0
curve-dex|__total__,2026-03-28,1765325274.0
curve-dex|__total__,2026-03-29,1766729617.0
curve-dex|__total__,2026-03-30,1763471909.0
curve-dex|__total__,2026-03-31,1775527801.0
curve-dex|__total__,2026-04-01,1792309949.0
curve-dex|__total__,2026-04-02,1800033627.0
curve-dex|__total__,2026-04-03,1781496121.0
curve-dex|__total__,2026-04-04,1775024518.0
curve-dex|__total__,2026-04-05,1775479444.0
curve-dex|__total__,2026-04-06,1794790579.0
curve-dex|__total__,2026-04-07,1790100613.0
curve-dex|__total__,2026-04-08,1810526761.0
curve-dex|__total__,2026-04-09,1813516881.0
curve-dex|__total__,2026-04-10,1815634205.0
curve-dex|__total__,2026-04-11,1813298420.0
curve-dex|__total__,2026-04-12,1820255563.0
curve-dex|__total__,2026-04-13,1797751627.0
curve-dex|__total__,2026-04-14,1833283343.0
curve-dex|__total__,2026-04-15,1840101757.0
curve-dex|__total__,2026-04-16,1843404667.0
curve-dex|__total__,2026-04-17,1843474938.0
curve-dex|__total__,2026-04-18,1859814777.0
curve-dex|__total__,2026-04-19,1800181842.0
curve-dex|__total__,2026-04-20,1759616312.0
curve-dex|__total__,2026-04-21,1764237750.0
curve-dex|__total__,2026-04-22,1766753044.0
curve-dex|__total__,2026-04-23,1719488495.0
curve-dex|__total__,2026-04-24,1720684162.0
curve-dex|__total__,2026-04-25,1722624704.0
curve-dex|__total__,2026-04-26,1721329530.0
curve-dex|__total__,2026-04-27,1734054142.0
curve-dex|__total__,2026-04-28,1724316846.0
curve-dex|__total__,2026-04-29,1721257546.0
curve-dex|__total__,2026-04-30,1715355639.0
curve-dex|__total__,2026-05-01,1720192111.0
curve-dex|__total__,2026-05-02,1736328074.0
curve-dex|__total__,2026-05-03,1733445519.0
curve-dex|__total__,2026-05-04,1731952552.0
curve-dex|__total__,2026-05-05,1718274604.0
curve-dex|__total__,2026-05-06,1720046985.0
curve-dex|__total__,2026-05-07,1724983062.0
curve-dex|__total__,2026-05-08,1697985329.0
curve-dex|__total__,2026-05-09,1668676468.0
curve-dex|__total__,2026-05-10,1687474367.0
curve-dex|__total__,2026-05-11,1718896193.0
curve-dex|__total__,2026-05-12,1717996308.0
curve-dex|__total__,2026-05-13,1696576244.0
curve-dex|__total__,2026-05-14,1685722558.0
curve-dex|__total__,2026-05-15,1698501825.0
curve-dex|__total__,2026-05-16,1705794937.0
curve-dex|__total__,2026-05-17,1688754649.0
curve-dex|__total__,2026-05-18,1677862449.0
curve-dex|__total__,2026-05-19,1678289906.0
curve-dex|__total__,2026-05-20,1666686371.0
curve-dex|__total__,2026-05-21,1672696902.0
curve-dex|__total__,2026-05-22,1667186137.0
curve-dex|__total__,2026-05-23,1642178984.0
curve-dex|__total__,2026-05-24,1658828082.0
curve-dex|__total__,2026-05-25,1659432869.0
curve-dex|__total__,2026-05-26,1649929558.0
curve-dex|__total__,2026-05-27,1633109671.0
curve-dex|__total__,2026-05-28,1616849920.0
curve-dex|__total__,2026-05-29,1610009590.0
curve-dex|__total__,2026-05-30,1606838352.0
curve-dex|__total__,2026-05-31,1602010873.0
curve-dex|__total__,2026-06-01,1605004018.0
curve-dex|__total__,2026-06-02,1589226115.0
curve-dex|__total__,2026-06-03,1541327864.0
curve-dex|__total__,2026-06-04,1513365928.0
